DigimonCombineId,DigimonAId,DigimonBId,DigimonResultId
41673,37,92,10
41674,37,144,3
41675,37,145,10
41676,37,93,21
41677,37,94,3
41678,37,146,10
41679,37,95,31
41680,37,96,10
41681,37,97,3
41682,37,147,3
41683,37,98,3
41684,37,99,28
41685,37,148,10
41686,37,179,3
41687,37,180,31
41688,37,149,3
41689,37,150,3
41690,37,151,3
41691,37,152,3
41692,37,100,10
41693,37,101,28
41694,37,102,10
41695,37,153,3
41696,106,106,93
41697,106,107,39
41698,106,155,39
41699,106,38,11
41700,106,184,
41701,106,108,101
41702,106,39,4
41703,106,40,6
41704,106,194,
41705,106,195,
41706,106,191,
41707,106,41,20
41708,106,42,20
41709,106,109,82
41710,106,44,20
41711,106,110,93
41712,106,45,20
41713,106,46,19
41714,106,156,67
41715,106,111,93
41716,106,47,6
41717,106,112,56
41718,106,48,11
41719,106,43,20
41720,106,113,79
41721,106,114,56
41722,106,49,21
41723,106,50,6
41724,106,51,18
41725,106,52,11
41726,106,115,82
41727,106,116,93
41728,106,53,11
41729,106,54,21
41730,106,55,20
41731,106,56,20
41732,106,117,56
41733,106,118,93
41734,106,157,67
41735,106,182,6
41736,106,158,93
41737,106,193,
41738,106,192,
41739,106,185,
41740,106,57,17
41741,106,58,11
41742,106,159,102
41743,106,59,14
41744,106,60,19
41745,106,61,11
41746,106,160,93
41747,106,62,6
41748,106,161,63
41749,106,63,11
41750,106,64,10
41751,106,181,39
41752,106,65,21
41753,106,66,21
41754,106,67,18
41755,106,189,
41756,106,68,21
41757,106,119,93
41758,106,162,56
41759,106,120,93
41760,106,163,93
41761,106,121,93
41762,106,122,63
41763,106,164,71
41764,106,123,56
41765,106,124,71
41766,106,125,56
41767,106,127,71
41768,106,69,4
41769,106,165,79
41770,106,128,71
41771,106,129,93
41772,106,130,56
41773,106,131,63
41774,106,166,63
41775,106,126,102
41776,106,73,11
41777,106,70,6
41778,106,132,63
41779,106,71,6
41780,106,167,71
41781,106,72,11
41782,106,133,83
41783,106,74,19
41784,106,76,11
41785,106,183,
41786,106,75,21
41787,106,77,17
41788,106,78,20
41789,106,79,14
41790,106,134,67
41791,106,168,71
41792,106,187,
41793,106,188,
41794,106,135,93
41795,106,136,83
41796,106,169,93
41797,106,81,21
41798,106,170,83
41799,106,137,93
41800,106,172,93
41801,106,171,71
41802,106,80,17
41803,106,173,56
41804,106,138,93
41805,106,174,101
41806,106,139,93
41807,106,82,17
41808,106,83,19
41809,106,190,
41810,106,175,93
41811,106,84,21
41812,106,176,93
41813,106,85,10
41814,106,140,71
41815,106,86,6
41816,106,177,93
41817,106,87,6
41818,106,88,11
41819,106,141,56
41820,106,142,56
41821,106,143,39
41822,106,178,63
41823,106,89,19
41824,106,90,21
41825,106,91,17
41827,106,92,4
41828,106,144,83
41829,106,145,39
41830,106,93,21
41831,106,94,6
41832,106,146,71
41833,106,95,20
41834,106,96,6
41835,106,97,11
41836,106,147,82
41837,106,98,21
41838,106,99,19
41839,106,148,71
41840,106,179,83
41841,106,180,71
41842,106,149,79
41843,106,150,56
41844,106,151,63
41845,106,152,71
41846,106,100,21
41847,106,101,19
41848,106,102,10
41849,106,153,71
41850,107,107,69
41851,107,155,69
41852,107,38,16
41853,107,184,
41854,107,108,82
41855,107,39,4
41856,107,40,6
41857,107,194,
41858,107,195,
41859,107,191,
41860,107,41,13
41861,107,42,13
41862,107,109,57
41863,107,44,13
41864,107,110,65
41865,107,45,13
41866,107,46,25
41867,107,156,80
41868,107,111,38
41869,107,47,6
41870,107,112,78
41871,107,48,16
41872,107,43,13
41873,107,113,59
41874,107,114,41
41875,107,49,10
41876,107,50,9
41877,107,51,17
41878,107,52,16
41879,107,115,57
41880,107,116,65
41881,107,53,16
41882,107,54,16
41883,107,55,26
41884,107,56,26
41885,107,117,41
41886,107,118,38
41887,107,157,80
41888,107,182,9
41889,107,158,65
41890,107,193,
41891,107,192,
41892,107,185,
41893,107,57,17
41894,107,58,16
41895,107,159,92
41896,107,59,25
41897,107,60,25
41898,107,61,16
41899,107,160,65
41900,107,62,6
41901,107,161,72
41902,107,63,16
41903,107,64,4
41904,107,181,69
41905,107,65,10
41906,107,66,10
41907,107,67,17
41908,107,189,
41909,107,68,16
41910,107,119,39
41911,107,162,41
41912,107,120,38
41913,107,163,38
41914,107,121,38
41915,107,122,72
41916,107,164,87
41917,107,123,78
41918,107,124,70
41919,107,125,41
41920,107,127,87
41921,107,69,4
41922,107,165,59
41923,107,128,70
41924,107,129,38
41925,107,130,41
41926,107,131,72
41927,107,166,72
41928,107,126,92
41929,107,73,16
41930,107,70,9
41931,107,132,72
41932,107,71,6
41933,107,167,87
41934,107,72,16
41935,107,133,59
41936,107,74,25
41937,107,76,16
41938,107,183,
41939,107,75,16
41940,107,77,17
41941,107,78,26
41942,107,79,25
41943,107,134,80
41944,107,168,70
41945,107,187,
41946,107,188,
41947,107,135,38
41948,107,136,59
41949,107,169,65
41950,107,81,16
41951,107,170,59
41952,107,137,65
41953,107,172,38
41954,107,171,87
41955,107,80,17
41956,107,173,78
41957,107,138,39
41958,107,174,82
41959,107,139,65
41960,107,82,17
41961,107,83,17
41962,107,190,
41963,107,175,39
41964,107,84,10
41965,107,176,38
41966,107,85,4
41967,107,140,87
41968,107,86,6
41969,107,177,38
41970,107,87,6
41971,107,88,16
41972,107,141,78
41973,107,142,41
41974,107,143,69
41975,107,178,72
41976,107,89,25
41977,107,90,16
41978,107,91,17
41980,107,92,4
41981,107,144,59
41982,107,145,69
41983,107,93,4
41984,107,94,6
41985,107,146,70
41986,107,95,13
41987,107,96,9
41988,107,97,16
41989,107,147,57
41990,107,98,10
41991,107,99,17
41992,107,148,70
41993,107,179,59
41994,107,180,70
41995,107,149,59
41996,107,150,78
41997,107,151,72
41998,107,152,87
41999,107,100,16
42000,107,101,17
42001,107,102,4
42002,107,153,87
42003,155,155,145
42004,155,38,16
42005,155,184,
42006,155,108,82
42007,155,39,4
42008,155,40,6
42009,155,194,
42010,155,195,
42011,155,191,
42012,155,41,13
42013,155,42,13
42014,155,109,57
42015,155,44,13
42016,155,110,65
42017,155,45,13
42018,155,46,25
42019,155,156,147
42020,155,111,38
42021,155,47,6
42022,155,112,78
42023,155,48,16
42024,155,43,13
42025,155,113,59
42026,155,114,41
42027,155,49,10
42028,155,50,9
42029,155,51,17
42030,155,52,16
42031,155,115,57
42032,155,116,65
42033,155,53,16
42034,155,54,16
42035,155,55,26
42036,155,56,26
42037,155,117,41
42038,155,118,38
42039,155,157,147
42040,155,182,9
42041,155,158,137
42042,155,193,
42043,155,192,
42044,155,185,
42045,155,57,17
42046,155,58,16
42047,155,159,143
42048,155,59,25
42049,155,60,25
42050,155,61,16
42051,155,160,137
42052,155,62,6
42053,155,161,131
42054,155,63,16
42055,155,64,4
42056,155,181,145
42057,155,65,10
42058,155,66,10
42059,155,67,17
42060,155,189,
42061,155,68,16
42062,155,119,39
42063,155,162,114
42064,155,120,38
42065,155,163,131
42066,155,121,38
42067,155,122,72
42068,155,164,140
42069,155,123,78
42070,155,124,70
42071,155,125,41
42072,155,127,87
42073,155,69,4
42074,155,165,149
42075,155,128,70
42076,155,129,38
42077,155,130,41
42078,155,131,72
42079,155,166,131
42080,155,126,92
42081,155,73,16
42082,155,70,9
42083,155,132,72
42084,155,71,6
42085,155,167,140
42086,155,72,16
42087,155,133,59
42088,155,74,25
42089,155,76,16
42090,155,183,
42091,155,75,16
42092,155,77,17
42093,155,78,26
42094,155,79,25
42095,155,134,80
42096,155,168,146
42097,155,187,
42098,155,188,
42099,155,135,38
42100,155,136,59
42101,155,169,137
42102,155,81,16
42103,155,170,149
42104,155,137,65
42105,155,172,131
42106,155,171,140
42107,155,80,17
42108,155,173,150
42109,155,138,39
42110,155,174,115
42111,155,139,65
42112,155,82,17
42113,155,83,17
42114,155,190,
42115,155,175,107
42116,155,84,10
42117,155,176,131
42118,155,85,4
42119,155,140,87
42120,155,86,6
42121,155,177,131
42122,155,87,6
42123,155,88,16
42124,155,141,78
42125,155,142,41
42126,155,143,69
42127,155,178,131
42128,155,89,25
42129,155,90,16
42130,155,91,17
42132,155,92,4
42133,155,144,59
42134,155,145,69
42135,155,93,4
42136,155,94,6
42137,155,146,70
42138,155,95,13
42139,155,96,9
42140,155,97,16
42141,155,147,57
42142,155,98,10
42143,155,99,17
42144,155,148,70
42145,155,179,149
42146,155,180,146
42147,155,149,59
42148,155,150,78
42149,155,151,72
42150,155,152,87
42151,155,100,16
42152,155,101,17
42153,155,102,4
42154,155,153,87
42155,38,38,11
42156,38,184,
42157,38,108,14
42158,38,39,16
42159,38,40,16
42160,38,194,
42161,38,195,
42162,38,191,
42163,38,41,14
42164,38,42,14
42165,38,109,25
42166,38,44,14
42167,38,110,10
42168,38,45,14
42169,38,46,12
42170,38,156,18
42171,38,111,22
42172,38,47,16
42173,38,112,25
42174,38,48,11
42175,38,43,14
42176,38,113,14
42177,38,114,14
42178,38,49,10
42179,38,50,11
42180,38,51,18
42181,38,52,11
42182,38,115,25
42183,38,116,10
42184,38,53,11
42185,38,54,22
42186,38,55,25
42187,38,56,25
42188,38,117,14
42189,38,118,22
42190,38,157,18
42191,38,182,11
42192,38,158,10
42193,38,193,
42194,38,192,
42195,38,185,
42196,38,57,25
42197,38,58,11
42198,38,159,10
42199,38,59,14
42200,38,60,12
42201,38,61,11
42202,38,160,10
42203,38,62,16
42204,38,161,11
42205,38,63,11
42206,38,64,10
42207,38,181,16
42208,38,65,10
42209,38,66,10
42210,38,67,18
42211,38,189,
42212,38,68,22
42213,38,119,11
42214,38,162,14
42215,38,120,22
42216,38,163,22
42217,38,121,22
42218,38,122,11
42219,38,164,16
42220,38,123,25
42221,38,124,11
42222,38,125,14
42223,38,127,16
42224,38,69,16
42225,38,165,14
42226,38,128,11
42227,38,129,22
42228,38,130,14
42229,38,131,11
42230,38,166,11
42231,38,126,10
42232,38,73,11
42233,38,70,11
42234,38,132,11
42235,38,71,16
42236,38,167,16
42237,38,72,11
42238,38,133,12
42239,38,74,12
42240,38,76,11
42241,38,183,
42242,38,75,22
42243,38,77,25
42244,38,78,25
42245,38,79,14
42246,38,134,18
42247,38,168,11
42248,38,187,
42249,38,188,
42250,38,135,22
42251,38,136,12
42252,38,169,10
42253,38,81,22
42254,38,170,12
42255,38,137,10
42256,38,172,22
42257,38,171,16
42258,38,80,25
42259,38,173,25
42260,38,138,11
42261,38,174,14
42262,38,139,10
42263,38,82,25
42264,38,83,14
42265,38,190,
42266,38,175,11
42267,38,84,10
42268,38,176,22
42269,38,85,10
42270,38,140,16
42271,38,86,16
42272,38,177,22
42273,38,87,16
42274,38,88,11
42275,38,141,25
42276,38,142,14
42277,38,143,16
42278,38,178,11
42279,38,89,12
42280,38,90,22
42281,38,91,25
42283,38,92,16
42284,38,144,12
42285,38,145,16
42286,38,93,11
42287,38,94,16
42288,38,146,11
42289,38,95,14
42290,38,96,11
42291,38,97,11
42292,38,147,25
42293,38,98,10
42294,38,99,14
42295,38,148,11
42296,38,179,12
42297,38,180,11
42298,38,149,14
42299,38,150,25
42300,38,151,11
42301,38,152,16
42302,38,100,22
42303,38,101,14
42304,38,102,10
42305,38,153,16
42306,184,184,
42307,184,108,
42308,184,39,
42309,184,40,
42310,184,194,
42311,184,195,
42312,184,191,
42313,184,41,
42314,184,42,
42315,184,109,
42316,184,44,
42317,184,110,
42318,184,45,
42319,184,46,
42320,184,156,
42321,184,111,
42322,184,47,
42323,184,112,
42324,184,48,
42325,184,43,
42326,184,113,
42327,184,114,
42328,184,49,
42329,184,50,
42330,184,51,
42331,184,52,
42332,184,115,
42333,184,116,
42334,184,53,
42335,184,54,
42336,184,55,
42337,184,56,
42338,184,117,
42339,184,118,
42340,184,157,
42341,184,182,23
42342,184,158,
42343,184,193,
42344,184,192,
42345,184,185,
42346,184,57,
42347,184,58,
42348,184,159,
42349,184,59,
42350,184,60,
42351,184,61,
42352,184,160,
42353,184,62,
42354,184,161,
42355,184,63,
42356,184,64,
42357,184,181,
42358,184,65,
42359,184,66,
42360,184,67,
42361,184,189,
42362,184,68,
42363,184,119,
42364,184,162,
42365,184,120,
42366,184,163,
42367,184,121,
42368,184,122,
42369,184,164,
42370,184,123,
42371,184,124,
42372,184,125,
42373,184,127,
42374,184,69,
42375,184,165,
42376,184,128,
42377,184,129,
42378,184,130,
42379,184,131,
42380,184,166,
42381,184,126,
42382,184,73,
42383,184,70,
42384,184,132,
42385,184,71,
42386,184,167,
42387,184,72,
42388,184,133,
42389,184,74,
42390,184,76,
42391,184,183,
42392,184,75,
42393,184,77,
42394,184,78,
42395,184,79,
42396,184,134,
42397,184,168,
42398,184,187,
42399,184,188,
42400,184,135,
42401,184,136,
42402,184,169,
42403,184,81,
42404,184,170,
42405,184,137,
42406,184,172,
42407,184,171,
42408,184,80,
42409,184,173,
42410,184,138,
42411,184,174,
42412,184,139,
42413,184,82,
42414,184,83,
42415,184,190,
42416,184,175,
42417,184,84,
42418,184,176,
42419,184,85,
42420,184,140,
42421,184,86,
42422,184,177,
42423,184,87,
42424,184,88,
42425,184,141,
42426,184,142,
42427,184,143,
42428,184,178,
42429,184,89,
42430,184,90,
42431,184,91,
42433,184,92,
42434,184,144,
42435,184,145,
42436,184,93,
42437,184,94,
42438,184,146,
42439,184,95,
42440,184,96,
42441,184,97,
42442,184,147,
42443,184,98,
42444,184,99,
42445,184,148,
42446,184,179,
42447,184,180,
42448,184,149,
42449,184,150,
42450,184,151,
42451,184,152,
42452,184,100,
42453,184,101,
42454,184,102,
42455,184,153,
42456,108,108,101
42457,108,39,17
42458,108,40,20
42459,108,194,
42460,108,195,
42461,108,191,
42462,108,41,20
42463,108,42,20
42464,108,109,82
42465,108,44,20
42466,108,110,99
42467,108,45,20
42468,108,46,19
42469,108,156,67
42470,108,111,83
42471,108,47,23
42472,108,112,56
42473,108,48,14
42474,108,43,20
42475,108,113,79
42476,108,114,56
42477,108,49,28
42478,108,50,20
42479,108,51,18
42480,108,52,27
42481,108,115,82
42482,108,116,64
42483,108,53,27
42484,108,54,28
42485,108,55,20
42486,108,56,20
42487,108,117,56
42488,108,118,64
42489,108,157,67
42490,108,182,23
42491,108,158,99
42492,108,193,
42493,108,192,
42494,108,185,
42495,108,57,17
42496,108,58,27
42497,108,159,64
42498,108,59,14
42499,108,60,19
42500,108,61,14
42501,108,160,64
42502,108,62,23
42503,108,161,97
42504,108,63,14
42505,108,64,28
42506,108,181,82
42507,108,65,19
42508,108,66,19
42509,108,67,18
42510,108,189,
42511,108,68,28
42512,108,119,101
42513,108,162,56
42514,108,120,64
42515,108,163,64
42516,108,121,83
42517,108,122,97
42518,108,164,147
42519,108,123,56
42520,108,124,147
42521,108,125,56
42522,108,127,56
42523,108,69,17
42524,108,165,79
42525,108,128,147
42526,108,129,83
42527,108,130,56
42528,108,131,79
42529,108,166,79
42530,108,126,64
42531,108,73,27
42532,108,70,20
42533,108,132,97
42534,108,71,20
42535,108,167,56
42536,108,72,14
42537,108,133,83
42538,108,74,19
42539,108,76,14
42540,108,183,
42541,108,75,19
42542,108,77,17
42543,108,78,20
42544,108,79,14
42545,108,134,67
42546,108,168,147
42547,108,187,
42548,108,188,
42549,108,135,64
42550,108,136,83
42551,108,169,64
42552,108,81,28
42553,108,170,83
42554,108,137,99
42555,108,172,83
42556,108,171,56
42557,108,80,17
42558,108,173,56
42559,108,138,101
42560,108,174,101
42561,108,139,64
42562,108,82,17
42563,108,83,19
42564,108,190,
42565,108,175,101
42566,108,84,28
42567,108,176,83
42568,108,85,18
42569,108,140,56
42570,108,86,20
42571,108,177,64
42572,108,87,20
42573,108,88,27
42574,108,141,56
42575,108,142,56
42576,108,143,82
42577,108,178,97
42578,108,89,19
42579,108,90,19
42580,108,91,17
42582,108,92,17
42583,108,144,83
42584,108,145,82
42585,108,93,19
42586,108,94,23
42587,108,146,56
42588,108,95,20
42589,108,96,20
42590,108,97,27
42591,108,147,82
42592,108,98,28
42593,108,99,19
42594,108,148,56
42595,108,179,83
42596,108,180,147
42597,108,149,79
42598,108,150,56
42599,108,151,97
42600,108,152,147
42601,108,100,19
42602,108,101,19
42603,108,102,18
42604,108,153,147
42605,39,39,4
42606,39,40,6
42607,39,194,
42608,39,195,
42609,39,191,
42610,39,41,13
42611,39,42,13
42612,39,109,17
42613,39,44,13
42614,39,110,10
42615,39,45,13
42616,39,46,25
42617,39,156,17
42618,39,111,16
42619,39,47,6
42620,39,112,26
42621,39,48,16
42622,39,43,13
42623,39,113,25
42624,39,114,13
42625,39,49,10
42626,39,50,9
42627,39,51,17
42628,39,52,16
42629,39,115,17
42630,39,116,10
42631,39,53,16
42632,39,54,16
42633,39,55,26
42634,39,56,26
42635,39,117,13
42636,39,118,16
42637,39,157,17
42638,39,182,9
42639,39,158,10
42640,39,193,
42641,39,192,
42642,39,185,
42643,39,57,17
42644,39,58,16
42645,39,159,4
42646,39,59,25
42647,39,60,25
42648,39,61,16
42649,39,160,10
42650,39,62,6
42651,39,161,16
42652,39,63,16
42653,39,64,4
42654,39,181,4
42655,39,65,10
42656,39,66,10
42657,39,67,17
42658,39,189,
42659,39,68,16
42660,39,119,4
42661,39,162,13
42662,39,120,16
42663,39,163,16
42664,39,121,16
42665,39,122,16
42666,39,164,6
42667,39,123,26
42668,39,124,9
42669,39,125,13
42670,39,127,6
42671,39,69,4
42672,39,165,25
42673,39,128,9
42674,39,129,16
42675,39,130,13
42676,39,131,16
42677,39,166,16
42678,39,126,4
42679,39,73,16
42680,39,70,9
42681,39,132,16
42682,39,71,6
42683,39,167,6
42684,39,72,16
42685,39,133,25
42686,39,74,25
42687,39,76,16
42688,39,183,
42689,39,75,16
42690,39,77,17
42691,39,78,26
42692,39,79,25
42693,39,134,17
42694,39,168,9
42695,39,187,
42696,39,188,
42697,39,135,16
42698,39,136,25
42699,39,169,10
42700,39,81,16
42701,39,170,25
42702,39,137,10
42703,39,172,16
42704,39,171,6
42705,39,80,17
42706,39,173,26
42707,39,138,4
42708,39,174,17
42709,39,139,10
42710,39,82,17
42711,39,83,17
42712,39,190,
42713,39,175,4
42714,39,84,10
42715,39,176,16
42716,39,85,4
42717,39,140,6
42718,39,86,6
42719,39,177,16
42720,39,87,6
42721,39,88,16
42722,39,141,26
42723,39,142,13
42724,39,143,4
42725,39,178,16
42726,39,89,25
42727,39,90,16
42728,39,91,17
42730,39,92,4
42731,39,144,25
42732,39,145,4
42733,39,93,4
42734,39,94,6
42735,39,146,9
42736,39,95,13
42737,39,96,9
42738,39,97,16
42739,39,147,17
42740,39,98,10
42741,39,99,17
42742,39,148,9
42743,39,179,25
42744,39,180,9
42745,39,149,25
42746,39,150,26
42747,39,151,16
42748,39,152,6
42749,39,100,16
42750,39,101,17
42751,39,102,4
42752,39,153,6
42753,40,40,6
42754,40,194,
42755,40,195,
42756,40,191,
42757,40,41,13
42758,40,42,13
42759,40,109,26
42760,40,44,13
42761,40,110,10
42762,40,45,13
42763,40,46,20
42764,40,156,26
42765,40,111,6
42766,40,47,6
42767,40,112,26
42768,40,48,16
42769,40,43,13
42770,40,113,25
42771,40,114,13
42772,40,49,10
42773,40,50,9
42774,40,51,26
42775,40,52,16
42776,40,115,26
42777,40,116,10
42778,40,53,16
42779,40,54,6
42780,40,55,26
42781,40,56,26
42782,40,117,13
42783,40,118,6
42784,40,157,26
42785,40,182,9
42786,40,158,10
42787,40,193,
42788,40,192,
42789,40,185,
42790,40,57,26
42791,40,58,16
42792,40,159,6
42793,40,59,25
42794,40,60,20
42795,40,61,16
42796,40,160,10
42797,40,62,6
42798,40,161,16
42799,40,63,16
42800,40,64,6
42801,40,181,6
42802,40,65,10
42803,40,66,10
42804,40,67,26
42805,40,189,
42806,40,68,6
42807,40,119,6
42808,40,162,13
42809,40,120,6
42810,40,163,6
42811,40,121,6
42812,40,122,16
42813,40,164,6
42814,40,123,26
42815,40,124,9
42816,40,125,13
42817,40,127,6
42818,40,69,6
42819,40,165,25
42820,40,128,9
42821,40,129,6
42822,40,130,13
42823,40,131,16
42824,40,166,16
42825,40,126,6
42826,40,73,16
42827,40,70,9
42828,40,132,16
42829,40,71,6
42830,40,167,6
42831,40,72,16
42832,40,133,20
42833,40,74,20
42834,40,76,16
42835,40,183,
42836,40,75,6
42837,40,77,26
42838,40,78,26
42839,40,79,25
42840,40,134,26
42841,40,168,9
42842,40,187,
42843,40,188,
42844,40,135,6
42845,40,136,20
42846,40,169,10
42847,40,81,6
42848,40,170,20
42849,40,137,10
42850,40,172,6
42851,40,171,6
42852,40,80,26
42853,40,173,26
42854,40,138,6
42855,40,174,20
42856,40,139,10
42857,40,82,26
42858,40,83,20
42859,40,190,
42860,40,175,6
42861,40,84,10
42862,40,176,6
42863,40,85,6
42864,40,140,6
42865,40,86,6
42866,40,177,6
42867,40,87,6
42868,40,88,16
42869,40,141,26
42870,40,142,13
42871,40,143,6
42872,40,178,16
42873,40,89,20
42874,40,90,6
42875,40,91,26
42877,40,92,6
42878,40,144,20
42879,40,145,6
42880,40,93,6
42881,40,94,6
42882,40,146,9
42883,40,95,13
42884,40,96,9
42885,40,97,16
42886,40,147,26
42887,40,98,10
42888,40,99,20
42889,40,148,9
42890,40,179,20
42891,40,180,9
42892,40,149,25
42893,40,150,26
42894,40,151,16
42895,40,152,6
42896,40,100,6
42897,40,101,20
42898,40,102,6
42899,40,153,6
42900,194,194,
42901,194,195,
42902,194,191,
42903,194,41,
42904,194,42,
42905,194,109,
42906,194,44,
42907,194,110,
42908,194,45,
42909,194,46,
42910,194,156,
42911,194,111,
42912,194,47,
42913,194,112,
42914,194,48,
42915,194,43,
42916,194,113,
42917,194,114,
42918,194,49,
42919,194,50,
42920,194,51,
42921,194,52,
42922,194,115,
42923,194,116,
42924,194,53,
42925,194,54,
42926,194,55,
42927,194,56,
42928,194,117,
42929,194,118,
42930,194,157,
42931,194,182,23
42932,194,158,
42933,194,193,
42934,194,192,
42935,194,185,
42936,194,57,
42937,194,58,
42938,194,159,
42939,194,59,
42940,194,60,
42941,194,61,
42942,194,160,
42943,194,62,
42944,194,161,
42945,194,63,
42946,194,64,
42947,194,181,
42948,194,65,
42949,194,66,
42950,194,67,
42951,194,189,
42952,194,68,
42953,194,119,
42954,194,162,
42955,194,120,
42956,194,163,
42957,194,121,
42958,194,122,
42959,194,164,
42960,194,123,
42961,194,124,
42962,194,125,
42963,194,127,
42964,194,69,
42965,194,165,
42966,194,128,
42967,194,129,
42968,194,130,
42969,194,131,
42970,194,166,
42971,194,126,
42972,194,73,
42973,194,70,
42974,194,132,
42975,194,71,
42976,194,167,
42977,194,72,
42978,194,133,
42979,194,74,
42980,194,76,
42981,194,183,
42982,194,75,
42983,194,77,
42984,194,78,
42985,194,79,
42986,194,134,
42987,194,168,
42988,194,187,
